archiefbeschrijvingURI,handleURI,imageOriginal,beschrijving,toelichting,titelFotoserie
https://archief.nl/id/beschrijving/3c302ae0-0cbb-79cd-09ce-e7707f7a7a63,http://hdl.handle.net/10648/3c302ae0-0cbb-79cd-09ce-e7707f7a7a63,https://service.archief.nl/gaf/api/file/v1/original/abb943d5-2cd3-42c0-b49c-c9d7e2467c08,"Salatiga: Interieur van een klaslokaal in de school van Salatiga. Gevonden documenten, emblemen en opschriften wezen erop dat deze school gebruikt werd als een Communistisch vormingsinstituut voor de jeugd. Op het schoolbord is een aankondiging te lezen dat het \""verstrekken van verklaringen in het belang van de partijraad om zeer dringende redenen is uitgesteld tot nader vast te stellen datum....\""",Gelijk aan bestanddeelnummer 118.,[DLC] Reportage “T” Brigade; patrouille en sportfeest
https://archief.nl/id/beschrijving/3e2c5a36-5371-f29b-86bd-e1bf08905b6e,http://hdl.handle.net/10648/3e2c5a36-5371-f29b-86bd-e1bf08905b6e,https://service.archief.nl/gaf/api/file/v1/original/1b7c49dc-914c-4445-b660-0ee1ee1cb3b3,[Geen bijschrift],Een hoge KNIL-officier (?) na inspectie van aangetreden troepen,
https://archief.nl/id/beschrijving/40df519b-883e-c82d-8ab7-be97549bc9fc,http://hdl.handle.net/10648/40df519b-883e-c82d-8ab7-be97549bc9fc,https://service.archief.nl/gaf/api/file/v1/original/eec4f52d-2353-4f51-bad4-893428e5def1,[Geen bijschrift],Parade. Langs de kant staan burgers en militairen,
https://archief.nl/id/beschrijving/41aaa236-71a9-289e-f3ef-c69549f18fb5,http://hdl.handle.net/10648/41aaa236-71a9-289e-f3ef-c69549f18fb5,https://service.archief.nl/gaf/api/file/v1/original/785bbd94-229f-4edc-9968-ca0ebc07abb8,[Geen bijschrift],[Parade van militairen. Troepen staan aangetreden op een excercitieterrein],
https://archief.nl/id/beschrijving/41af1080-ab1c-1ed3-f846-3e6be7a819de,http://hdl.handle.net/10648/41af1080-ab1c-1ed3-f846-3e6be7a819de,,Welfare trein. Soldaat vóór de soldaten,,
https://archief.nl/id/beschrijving/42292164-37d2-3b00-346d-822113451ddb,http://hdl.handle.net/10648/42292164-37d2-3b00-346d-822113451ddb,https://service.archief.nl/gaf/api/file/v1/original/a91b8718-9202-44d5-9e81-390ba9a8f9fe,"Garoet: Chinese burgers, die zich in een kamponghuis voor de TNI verborgen hielden worden door de zuiveringspatrouille gevonden en naar veiliger streken overgebracht. Het weinige huisraad wat hen nog is overgebleven wordt naar buiten gebracht, waarbij de Nederlandse militairen een handje helpen",,[DLC] Garoet. Zuiveringspatrouilles. Chinezen
https://archief.nl/id/beschrijving/42615d33-415a-be26-5c14-c3afee3c5244,http://hdl.handle.net/10648/42615d33-415a-be26-5c14-c3afee3c5244,https://service.archief.nl/gaf/api/file/v1/original/6391afe3-3a8b-464e-968d-674acadaabdf,[Geen bijschrift],Parade. Op een verhoging enkele officieren,[DLC] Reportage “T” Brigade; patrouille en sportfeest
https://archief.nl/id/beschrijving/440723ae-308f-394b-6856-2089e2203a2c,http://hdl.handle.net/10648/440723ae-308f-394b-6856-2089e2203a2c,https://service.archief.nl/gaf/api/file/v1/original/159df124-596d-4991-8828-ef8dd654184d,"Salatiga: In 1902 stichtte het Leger des Heils te Salatiga een kolonie voor wezen, gebrekkigen en blinden. De Nederlandse troepen troffen deze model-landbouwkolonie in vervallen staat, verlaten aan. De bewoners die allen gevlucht waren voor de republikeinse bedreigingen werden door een militaire expeditie voor een deel in de bergen teruggevonden, waar zij als opgejaagde dieren rondzwierven. Terug in Salatiga werden zij ontvangen en begroet door de zoon van de stichter, de heer S. van Emmerik, tot zijn gevangenneming in 1943 vader van deze kolonie",,[DLC] Reportage over de omgeving van Semarang bij een artikel van majoor Brok
https://archief.nl/id/beschrijving/449f3fbb-0b41-41d6-5c0b-b030223294cb,http://hdl.handle.net/10648/449f3fbb-0b41-41d6-5c0b-b030223294cb,https://service.archief.nl/gaf/api/file/v1/original/4d3ce451-bae1-4372-92c7-11353757c532,"de Franse vice-consul te Batavia, de heer C. Alby en col. V. Morizon, lt. col. P. Faure en cap. de corvette C. Gerard van de Franse militaire missie een bezoek aan het ereveld Antjol, waar col. Morizon namens de missie een krans legde. Het Franse gezelschap werd vergezeld door de adj.-gen. gen.-maj. P. Alons en kol. B. J. Buma, die de legercommandant vertegenwoordigden, de chef van de Directie van het Verre Oosten, de heer T. Elink Schuurman, de sous-chef mr. H. Eschauzier en enkele officieren van het kabinet van de legercommandant en van de gravendienst.",,[DLC] Kranslegging Ereveld Antjol door Franse Militaire Missie
https://archief.nl/id/beschrijving/468d406e-e689-57b0-b283-641e0ab919d2,http://hdl.handle.net/10648/468d406e-e689-57b0-b283-641e0ab919d2,https://service.archief.nl/gaf/api/file/v1/original/a80efc8b-3103-4d36-86c8-f01a5dbeb5a4,Ambarawa: Ook na de order tot het beeindigen der vijandelijkheden verontrusten de rondzwervende TNI-benden het bevrijde gebied. Met kracht wordt door onze troepen opgetreden tegen de elementen die door het zaaien van onrust een vreedzame ontwikkeling van de door ons bevrijde gebieden trachten te belemmeren. Indonesische militairen van het KNIL op verkenning in een bedreigde kampong.,KNIL-militairen in aanvalshouding. Foto is niet gepubliceerd want wat opvalt is dat in de stengun in de hand van de man rechts geen magazijn is ingestoken!,[DLC] Infanterie en pantsers KNIL
https://archief.nl/id/beschrijving/46d677a2-aa6a-8d18-2bce-ecc00c553238,http://hdl.handle.net/10648/46d677a2-aa6a-8d18-2bce-ecc00c553238,https://service.archief.nl/gaf/api/file/v1/original/144788e0-daf9-4791-bf02-34fae0832bfe,[Geen bijschrift],Een kolonne legervoertuigen staat stil langs een weg,
https://archief.nl/id/beschrijving/47465714-b161-65c6-4ebc-8da789d3f317,http://hdl.handle.net/10648/47465714-b161-65c6-4ebc-8da789d3f317,https://service.archief.nl/gaf/api/file/v1/original/cc78aef4-9609-4410-91b2-61b492ebf6d7,[Geen bijschrift],Militaire patrouille door de desa,[DLC] Reportage “T” Brigade; patrouille en sportfeest
https://archief.nl/id/beschrijving/4b1addc3-3120-4a3f-358b-e8a572a2b3dc,http://hdl.handle.net/10648/4b1addc3-3120-4a3f-358b-e8a572a2b3dc,,Welfare trein. Restaurant,,
https://archief.nl/id/beschrijving/4b7dc05b-4054-8f21-57f2-701206b14efb,http://hdl.handle.net/10648/4b7dc05b-4054-8f21-57f2-701206b14efb,https://service.archief.nl/gaf/api/file/v1/original/e6bb4ef4-2cfa-4ac6-aaa8-9ada7564ea3e,"Ook dit is een brug. Mannen van het KNIL en de K.L. trekken broederlijk vereend over het wankele rottan, dat hen althans een veilige overtocht verschaft.",,
https://archief.nl/id/beschrijving/4d53f218-56bd-3173-77d1-991ee41411c1,http://hdl.handle.net/10648/4d53f218-56bd-3173-77d1-991ee41411c1,,Welfare trein. Garderobe in de trein,,
https://archief.nl/id/beschrijving/4da9205f-d6d4-2141-f33c-3a5456b28331,http://hdl.handle.net/10648/4da9205f-d6d4-2141-f33c-3a5456b28331,https://service.archief.nl/gaf/api/file/v1/original/471bbdfe-2127-48dc-bf76-e638a733e154,[Geen bijschrift],"Huis met graffiti en tekeningen: \""Hands off Indonesia\"" en \""[...] Bersatoe berdjoeang serentah\""",[DLC] Medan
https://archief.nl/id/beschrijving/4f9cc5c4-4817-5415-a3a6-57fac7df8615,http://hdl.handle.net/10648/4f9cc5c4-4817-5415-a3a6-57fac7df8615,https://service.archief.nl/gaf/api/file/v1/original/7fdc1bc0-03fa-4f50-a811-d553ca48b530,[Geen bijschrift],Pantserwagens en infanteristen rukken op,[DLC] Medan
https://archief.nl/id/beschrijving/51c51d5d-ae5a-f17b-0d13-55be50c191fe,http://hdl.handle.net/10648/51c51d5d-ae5a-f17b-0d13-55be50c191fe,https://service.archief.nl/gaf/api/file/v1/original/95711711-22c1-4cd1-996e-ae56a883d21e,[Geen bijschrift],Groep officieren?,
https://archief.nl/id/beschrijving/539ee83b-989b-c2ce-51d6-ea301ac6037a,http://hdl.handle.net/10648/539ee83b-989b-c2ce-51d6-ea301ac6037a,https://service.archief.nl/gaf/api/file/v1/original/286e0af7-34e9-446c-b2f9-ef5a1c88ce9a,"Soekoredjo.: Kromodasimin, Indonesiër, oud 40 jaar. Op 23/9/47 te 22.00 uur door de T.R.I. in de desa Selokaton (Soekoredjo) afgeslacht","Met de aantekening \""niet publiceren\""",[DLC] Desa Selokatan (Soekoredjo); 2 Indonesiërs vermoord
https://archief.nl/id/beschrijving/54b19772-46e8-8990-2f64-1016a16bcda0,http://hdl.handle.net/10648/54b19772-46e8-8990-2f64-1016a16bcda0,https://service.archief.nl/gaf/api/file/v1/original/d67b83ad-18e3-4672-b21d-dc1e64070828,I. Het opruimen van bomen met mankracht,,
https://archief.nl/id/beschrijving/56413a23-5424-19e3-9788-6bdc6e4a2336,http://hdl.handle.net/10648/56413a23-5424-19e3-9788-6bdc6e4a2336,https://service.archief.nl/gaf/api/file/v1/original/6a3943b4-d67e-4ec0-9846-bfbf71fbaff4,"Medan: Bij de protestdemonstratie, door 12000 Chinezen op 4 september te Medan gehouden, werden talrijke spandoeken in de twee kilometer lange stoet meegedragen, de wreedheden van de Republiek in woord en beeld illustrerend \""Is dit vrijheid?\"" \""De menselijkheid volgens de Republik Indonesia\""",,[DLC] Anti- republikeinse demonstratie te Medan (reproducties)
https://archief.nl/id/beschrijving/57892ea9-2581-34b1-14fb-7395c5f2f8dc,http://hdl.handle.net/10648/57892ea9-2581-34b1-14fb-7395c5f2f8dc,https://service.archief.nl/gaf/api/file/v1/original/73ef9461-c503-4cd2-96b7-690f1bd46e68,"Salatiga: Ter gelegenheid van de verjaardag van koningin Wilhelmina werd aan de bevolking van Salatiga een slamatan (feestelijke rituele rijstmaaltijd) aangeboden. Bij deze gelegenheid sprak de Recomba, Ass. Res. E. Stok, de bevolking toe",,[DLC] Reportage “T” Brigade; patrouille en sportfeest
https://archief.nl/id/beschrijving/5877f771-d0dd-81a8-f80a-505607235b0c,http://hdl.handle.net/10648/5877f771-d0dd-81a8-f80a-505607235b0c,https://service.archief.nl/gaf/api/file/v1/original/6cb6a4c9-9f49-44ed-a6c8-4a5cbf15396b,"Salatiga: Als de patrouille straks thuis komt, zijn er weer heel wat hongerige magen te vullen, vooral als er pannekoeken op het menu staan. De koks Cees Knegt uit Hilversum, Jo van Klinken uit Nieuwerkerk en Henk Maas uit Hoogwoud achter de vuren van hun veldkeuken",,[DLC] Dadapajam bij Salatiga; Djamboe en Bedano bij Ambarawa
https://archief.nl/id/beschrijving/597d9553-8839-c373-4fa7-cf6a508c1e86,http://hdl.handle.net/10648/597d9553-8839-c373-4fa7-cf6a508c1e86,https://service.archief.nl/gaf/api/file/v1/original/ddba3640-a277-40ed-a0f0-ffa212653639,[Geen bijschrift],Vuilnis in de rivier. Een brug,[DLC] Dr. Nanning. Hygiënische toestanden Batavia
https://archief.nl/id/beschrijving/59d07ef6-b192-03db-8f30-aa9033acad8b,http://hdl.handle.net/10648/59d07ef6-b192-03db-8f30-aa9033acad8b,https://service.archief.nl/gaf/api/file/v1/original/279e5962-37cf-4f44-a9de-6cb19d30f609,II. Vernielde duiker,,
https://archief.nl/id/beschrijving/5aaaeb10-ee2b-5c65-d523-464876e8c299,http://hdl.handle.net/10648/5aaaeb10-ee2b-5c65-d523-464876e8c299,https://service.archief.nl/gaf/api/file/v1/original/9204e42c-5370-449f-aec2-d6612c1d5fda,"Salatiga: De Witte Kruis kolonie te Salatiga. De bewoners van deze kolonie, armen, wezen en gebrekkigen werden door de TNI uit hun behuizing verdreven en zwierven als opgejaagde dieren in de bergen rond. Een deel van hen kon door onze troepen geevacueerd worden naar Salatiga",,[DLC] Reportage over de omgeving van Semarang bij een artikel van majoor Brok
https://archief.nl/id/beschrijving/5bb33d1e-9a31-2f9d-a62b-1cb71d215356,http://hdl.handle.net/10648/5bb33d1e-9a31-2f9d-a62b-1cb71d215356,https://service.archief.nl/gaf/api/file/v1/original/64eaf747-dbe5-431b-ba09-8b33497c6614,"Medan: De heer Djomat Poerba - woordvoerder van de autochtone bevolking van Sumatra's Oostkust - tijden het overhandigen van het verzoekschrift aan dr. J. J. v.d. Velde, Recomba voor Noord-Sumatra, waarin voor dit gewest onafhankelijkheid wordt gevraagd binnen het kader v.d. overeenkomst van Linggadjati. Duizenden Sumatranen waren na de bevrijding van hun gewest samengestroomd voor een grootse onafhankelijkheidsdemonstratie",,[DLC] Massademonstratie te Medan
https://archief.nl/id/beschrijving/5c4797f1-da0f-b93f-d658-7fae90419d36,http://hdl.handle.net/10648/5c4797f1-da0f-b93f-d658-7fae90419d36,https://service.archief.nl/gaf/api/file/v1/original/ff8f1979-d11b-4fad-9e28-f5f6283f7336,"Padang: Een patrouille \""Haantjes\"" onderweg in de omgeving van Loeboekaloeng naar een afgesproken punt om daar van de luchtwaarnemer nadere instructies te ontvangen",,[DLC] Padang
https://archief.nl/id/beschrijving/5e4b312d-4fd5-2238-33c7-f5f55dd74b8b,http://hdl.handle.net/10648/5e4b312d-4fd5-2238-33c7-f5f55dd74b8b,https://service.archief.nl/gaf/api/file/v1/original/68ec80d2-10a3-46ae-a8e0-d39f0f7c8bcb,Garoet: Een zuiveringspatrouille keert in het bivak terug. De inspannende dagtaak is weer ten einde,,[DLC] Garoet. Zuiveringspatrouilles. Chinezen
https://archief.nl/id/beschrijving/60880192-5808-5bda-e2a9-f92f8a016ef3,http://hdl.handle.net/10648/60880192-5808-5bda-e2a9-f92f8a016ef3,https://service.archief.nl/gaf/api/file/v1/original/baa666d4-99fc-4f8f-bd35-6500b5bf8950,[Parade van militairen. Kampongbewoners zijn toeschouwers],,
https://archief.nl/id/beschrijving/620d5b9a-7438-1a1b-9555-0299bbd9b6ae,http://hdl.handle.net/10648/620d5b9a-7438-1a1b-9555-0299bbd9b6ae,https://service.archief.nl/gaf/api/file/v1/original/b27f6b11-1170-420b-bf98-a0f2bfea9347,"Salatiga: In 1902 stichtte het Leger des Heils te Salatiga een kolonie voor wezen, gebrekkigen en blinden. De Nederlandse troepen troffen deze model-landbouwkolonie in vervallen staat, verlaten aan. De bewoners die allen gevlucht waren voor de republikeinse bedreigingen werden door een militaire expeditie voor een deel in de bergen teruggevonden, waar zij als opgejaagde dieren rondzwierven. Terug in Salatiga werden zij ontvangen en begroet door de zoon van de stichter, de heer S. van Emmerik, tot zijn gevangenneming in 1943 vader van deze kolonie",Gelijk aan fotonummer 74,[DLC] Reportage over de omgeving van Semarang bij een artikel van majoor Brok
https://archief.nl/id/beschrijving/62d61116-22aa-12bd-23bc-776f600a5d7c,http://hdl.handle.net/10648/62d61116-22aa-12bd-23bc-776f600a5d7c,https://service.archief.nl/gaf/api/file/v1/original/a2bdc995-a3c3-44fa-b0ae-7d80a2aca25c,"Medan: Duizenden Oost-Sumatranen hielden te Medan een massademonstratie nadat het gewest door Nederlandse troepen bevrijd was. Zij boden een verzoekschrift aan ter verkrijging van een zelfstandige staat Oost-Sumatrra; Soematera Timoor in het kader v.d. overeenkomst van Linggadjati. De demonstranten luisterend naar dr. J.J. van der Velde, de Recomba voor Noord-Sumatra, die namens de Nederlandse regering het adres beantwoordde",,[DLC] Massademonstratie te Medan
https://archief.nl/id/beschrijving/62f5d6fa-542f-fa9a-6f6f-fd636b1962b9,http://hdl.handle.net/10648/62f5d6fa-542f-fa9a-6f6f-fd636b1962b9,https://service.archief.nl/gaf/api/file/v1/original/20ffdcee-7cc9-4881-80c2-dd8ed888e5a1,"Medan: De Recomba voor Noord-Sumatra, dr. J.J. v.d. Velde, beantwoordt namens de Ned. Ind. Regering het verzoekschrift van de autochtone bevolking van Oost-Sumatra, waarin voor dit gewest onafhankelijkheid in het kader van de overeenkomst van Linggadjati wordt gevraagd. Duizenden Sumatranen waren samengestroom om te getuigen van hun vaste wil tot opbouw van de Verenigde Staten van Indonesië in samenwerking met Nederland",,[DLC] Massademonstratie te Medan
https://archief.nl/id/beschrijving/64e8ca11-6999-a9a2-ce53-91695d6c1309,http://hdl.handle.net/10648/64e8ca11-6999-a9a2-ce53-91695d6c1309,https://service.archief.nl/gaf/api/file/v1/original/c3e69422-ca92-4b4d-aa04-5ac6c08f6384,"Bringin: Gezondheidszorg in de bevrijde gebieden. Kapt. dr. Cordesius uit Den Haag heeft met zijn helpers te Bringin (nabij Salatiga) een polikliniek geopend van waaruit de schoolgaande jeugd aan een grondig medisch onderzoek wordt onderworpen. Korp. Demmers, uit Voorburg, is assistent van dr. Cordesius, aan de geimproviseerde weegschaal",,[DLC] Opbouw Volksgezondheid te Bringin bij Salatiga
https://archief.nl/id/beschrijving/670ef640-466f-01ab-3454-110c058a0dc5,http://hdl.handle.net/10648/670ef640-466f-01ab-3454-110c058a0dc5,https://service.archief.nl/gaf/api/file/v1/original/c18e46f0-4f78-42ac-9900-426289fbc180,Padang: Door de TNI werd in enkele uren tijds een welvarende desa in een troosteloze puinhoop veranderd. Loeboek Aloeng in het Padangse,,[DLC] Padang
https://archief.nl/id/beschrijving/69cc7d30-b27c-58c3-02d2-7db7b55cb604,http://hdl.handle.net/10648/69cc7d30-b27c-58c3-02d2-7db7b55cb604,https://service.archief.nl/gaf/api/file/v1/original/a19d302c-12f1-4a14-9045-93428349388d,"Reksosari: Soldaat Belmer uit Amsterdam van 2-2 RVA die radio-telefonische verbinding onderhoudt met de \""snip\"", het artillerie-verkennings-vliegtuig",,[DLC] Zuiveringsacties II-2 RVA bij Salatiga
https://archief.nl/id/beschrijving/6bc885d0-df97-680b-6d75-4c6727202cf8,http://hdl.handle.net/10648/6bc885d0-df97-680b-6d75-4c6727202cf8,https://service.archief.nl/gaf/api/file/v1/original/32dac120-2d0b-413b-939c-f2b45c647776,Padang: Het station van Loeboek Aloeng werd vrijwel onbeschadigd aangetroffen. Maar de kasten waren tegen de grond gesmeten en de administratie was in een chaos herschapen,,[DLC] Padang
https://archief.nl/id/beschrijving/6c466660-a104-f14b-ffbd-ac783033cf6d,http://hdl.handle.net/10648/6c466660-a104-f14b-ffbd-ac783033cf6d,https://service.archief.nl/gaf/api/file/v1/original/1f9aae5d-0117-4f1f-98b3-2ba8451642ed,Reksosari: Kanonniers van 2-2 RVA aan de maaltijd naast hun in stelling staand geschut,"\""Niet voor publicatie\""",[DLC] Zuiveringsacties II-2 RVA bij Salatiga
https://archief.nl/id/beschrijving/6d19a98b-b7b0-5616-f52c-7b42511d99f1,http://hdl.handle.net/10648/6d19a98b-b7b0-5616-f52c-7b42511d99f1,https://service.archief.nl/gaf/api/file/v1/original/833834e6-a35e-47b2-ab15-4507d66a0832,Tegal: De bevolking begroette onze troepen in vele plaatsen met opgestoken duim,,[DLC] Actie Tegal XXX
https://archief.nl/id/beschrijving/6d9bb102-26d2-227c-4a89-b601392ec9c7,http://hdl.handle.net/10648/6d9bb102-26d2-227c-4a89-b601392ec9c7,https://service.archief.nl/gaf/api/file/v1/original/8012e9e8-e0fe-4d38-8c5e-70a85324747a,Republikeins geld dat op Sumatra in omloop geweest is. Het werd vervaardigd op een stencilmachine. Biljet van 5 miljoen roepiah,"Met de aantekening \""n.p\"" (niet publiceren)",
https://archief.nl/id/beschrijving/73145515-045c-02ca-7cd5-2410291b2f4d,http://hdl.handle.net/10648/73145515-045c-02ca-7cd5-2410291b2f4d,https://service.archief.nl/gaf/api/file/v1/original/b2363814-27d8-4a30-9eef-f0bf1130ce75,"Bangil (bij Pasoeroean): Ook hier verliep de evacuatie van TNI. troepen vlot. De koks van 4-5 RI. voorzagen hen van eten, waarna per truck de reis werd voortgezet.",,[DLC] Evacuatie T.N.I van Bangil naar Malang
https://archief.nl/id/beschrijving/7484bd9f-14a4-46ad-1c0f-ad1c99a70878,http://hdl.handle.net/10648/7484bd9f-14a4-46ad-1c0f-ad1c99a70878,https://service.archief.nl/gaf/api/file/v1/original/a37ec770-91af-4c01-b624-1f46d4f90649,"Ngademan, Indonesiër, oud 30 jaar. Op 23/9/47 te 21.00 uur door de T.R.I. in de desa Selokaton (Soekoredjo) afgeslacht",,[DLC] Desa Selokatan (Soekoredjo); 2 Indonesiërs vermoord
https://archief.nl/id/beschrijving/75536609-640f-1291-cfd6-aad1461d8e23,http://hdl.handle.net/10648/75536609-640f-1291-cfd6-aad1461d8e23,https://service.archief.nl/gaf/api/file/v1/original/67d79f9b-482e-4796-b00a-e457261cf14c,"Madoera: Door verwaarlozing en bij gebrek aan medische krachten en geneesmiddelen is de volksgezondheid op Madoera ernstig achteruitgegaan gedurende het Republikeinse bewind. Een geval van \""ulcus tropica\"" - tropenzweer, een veel voorkomende infectieziekte, - wordt verbonden door de verpleger Van Hees van de K.M.",,[DLC] Reportage Madoera
https://archief.nl/id/beschrijving/76df2020-051f-696b-7fb0-8d8801fd0322,http://hdl.handle.net/10648/76df2020-051f-696b-7fb0-8d8801fd0322,https://service.archief.nl/gaf/api/file/v1/original/4aa8c41d-8405-4132-9508-e5c372e92ed5,[Geen bijschrift],KNIL-eenheid verlaat een kazerne,
